order_id,order_time,location,cuisine,total_items,order_value
22339,2026-06-27 09:54:00,Hyderabad,Fast Food,1,527
22340,2026-05-30 12:48:00,Hyderabad,Biryani,3,926
22341,2026-04-16 20:17:00,Kolkata,Fast Food,3,1203
22342,2026-06-21 19:56:00,Kolkata,Indian,1,330
22343,2026-04-23 21:22:00,Mumbai,Desserts,1,219
22344,2026-04-18 06:32:00,Pune,Indian,5,1108
22345,2026-02-10 07:53:00,Kolkata,Indian,2,1244
22346,2026-06-30 11:21:00,Bangalore,South Indian,3,1147
22347,2026-06-16 14:31:00,Bangalore,Indian,5,268
22348,2026-02-17 17:31:00,Pune,Fast Food,2,926
22349,2026-06-18 20:30:00,Hyderabad,Biryani,2,344
22350,2026-06-20 22:42:00,Pune,Italian,6,955
22351,2026-01-24 18:56:00,Mumbai,Indian,6,911
22352,2026-02-15 10:59:00,Pune,Fast Food,3,556
22353,2026-01-14 20:45:00,Delhi,Biryani,5,1271
22354,2026-06-02 19:21:00,Delhi,Indian,3,292
22355,2026-03-08 20:25:00,Kolkata,Desserts,2,1092
22356,2026-01-24 13:45:00,Delhi,Biryani,4,1255
22357,2026-03-24 09:49:00,Pune,Chinese,3,604
22358,2026-02-17 12:36:00,Bangalore,Indian,1,299
22359,2026-03-29 06:28:00,Delhi,Biryani,1,186
22360,2026-02-01 23:37:00,Kolkata,Fast Food,5,1396
22361,2026-01-10 22:30:00,Kolkata,Italian,3,1264
22362,2026-03-23 20:04:00,Mumbai,Chinese,6,797
22363,2026-01-22 18:22:00,Mumbai,Chinese,6,891
22364,2026-05-16 11:54:00,Kolkata,Chinese,5,915
22365,2026-05-06 09:04:00,Mumbai,Indian,3,1498
22366,2026-04-07 22:46:00,Pune,Indian,6,182
22367,2026-04-04 07:43:00,Bangalore,Biryani,4,491
22368,2026-06-22 17:09:00,Pune,Indian,1,601
22369,2026-01-12 14:47:00,Pune,Chinese,5,835
22370,2026-04-15 19:02:00,Kolkata,Chinese,2,512
22371,2026-02-03 09:48:00,Hyderabad,Biryani,3,1258
22372,2026-01-17 18:40:00,Bangalore,Chinese,4,1408
22373,2026-05-29 19:37:00,Kolkata,North Indian,3,1201
22374,2026-02-12 12:35:00,Pune,North Indian,1,982
22375,2026-02-20 23:54:00,Kolkata,Chinese,4,169
22376,2026-03-23 11:08:00,Mumbai,South Indian,4,256
22377,2026-06-12 14:35:00,Pune,Biryani,2,1356
22378,2026-04-24 18:27:00,Delhi,Biryani,4,861
22379,2026-01-29 20:56:00,Mumbai,Indian,1,1258
22380,2026-04-13 12:12:00,Mumbai,Indian,3,990
22381,2026-05-02 09:38:00,Delhi,Indian,3,774
22382,2026-06-01 11:21:00,Delhi,North Indian,3,1316
22383,2026-01-28 21:21:00,Pune,South Indian,1,526
22384,2026-05-16 17:49:00,Bangalore,North Indian,4,929
22385,2026-04-05 07:24:00,Mumbai,Indian,6,824
22386,2026-02-20 22:43:00,Hyderabad,Chinese,2,1090
22387,2026-01-18 21:26:00,Delhi,Italian,4,1255
22388,2026-04-09 14:03:00,Delhi,Chinese,6,764
22389,2026-02-28 01:11:00,Bangalore,Chinese,3,1348
22390,2026-02-14 18:42:00,Hyderabad,South Indian,4,1026
22391,2026-01-04 14:54:00,Kolkata,Fast Food,6,844
22392,2026-06-25 07:47:00,Hyderabad,North Indian,5,402
22393,2026-01-07 11:40:00,Delhi,South Indian,3,923
22394,2026-01-13 19:20:00,Pune,North Indian,2,944
22395,2026-05-25 20:24:00,Kolkata,Indian,5,819
22396,2026-06-02 21:28:00,Hyderabad,Fast Food,2,1356
22397,2026-01-21 15:57:00,Mumbai,Biryani,1,700
22398,2026-05-05 23:10:00,Hyderabad,Biryani,6,1456
22399,2026-01-16 20:16:00,Pune,Biryani,6,1166
22400,2026-06-30 20:57:00,Pune,South Indian,4,1189
22401,2026-04-05 12:55:00,Bangalore,Italian,5,937
22402,2026-03-02 17:27:00,Delhi,North Indian,5,1419
22403,2026-01-13 13:57:00,Mumbai,Fast Food,4,1475
22404,2026-05-02 22:47:00,Bangalore,Chinese,6,217
22405,2026-01-27 20:47:00,Delhi,Fast Food,3,1351
22406,2026-02-26 22:45:00,Delhi,Fast Food,2,787
22407,2026-01-15 18:30:00,Pune,Chinese,4,546
22408,2026-05-07 18:18:00,Delhi,Biryani,1,1136
22409,2026-01-19 20:05:00,Bangalore,Chinese,3,806
22410,2026-03-17 14:05:00,Delhi,Fast Food,4,260
22411,2026-07-06 02:09:00,Delhi,Italian,6,335
22412,2026-04-14 08:39:00,Mumbai,North Indian,4,274
22413,2026-06-29 20:05:00,Bangalore,South Indian,4,1220
22414,2026-03-18 14:33:00,Mumbai,Italian,5,646
22415,2026-04-13 14:42:00,Hyderabad,South Indian,2,1475
22416,2026-05-15 09:57:00,Mumbai,North Indian,2,885
22417,2026-05-02 12:07:00,Delhi,North Indian,2,973
22418,2026-03-27 20:56:00,Bangalore,Indian,5,193
22419,2026-04-12 20:14:00,Mumbai,Indian,6,1184
22420,2026-07-05 13:25:00,Pune,Biryani,5,1194
22421,2026-07-07 18:21:00,Hyderabad,Chinese,4,1496
22422,2026-05-21 15:00:00,Kolkata,Italian,6,479
22423,2026-07-18 10:27:00,Bangalore,Biryani,6,752
22424,2026-03-19 21:39:00,Delhi,Biryani,4,1233
22425,2026-05-23 12:20:00,Pune,Chinese,2,932
22426,2026-01-14 19:26:00,Hyderabad,Indian,2,620
22427,2026-03-25 08:53:00,Kolkata,Fast Food,6,388
22428,2026-02-25 11:44:00,Hyderabad,Fast Food,6,503
22429,2026-04-24 21:13:00,Hyderabad,Italian,1,831
22430,2026-06-26 02:12:00,Mumbai,Chinese,6,603
22431,2026-03-05 18:45:00,Kolkata,North Indian,5,390
22432,2026-04-08 17:05:00,Mumbai,North Indian,2,1106
22433,2026-06-19 12:13:00,Hyderabad,South Indian,4,982
22434,2026-05-22 22:16:00,Kolkata,Italian,5,1264
22435,2026-03-16 20:51:00,Hyderabad,South Indian,2,899
22436,2026-05-19 09:02:00,Hyderabad,Biryani,4,474
22437,2026-02-15 17:15:00,Bangalore,Fast Food,6,1459
22438,2026-05-29 17:48:00,Bangalore,Chinese,5,416
22439,2026-06-30 18:23:00,Kolkata,Biryani,6,1116
22440,2026-05-29 21:06:00,Delhi,Chinese,2,222
22441,2026-02-04 18:55:00,Delhi,North Indian,2,817
22442,2026-01-27 16:26:00,Mumbai,North Indian,6,390
22443,2026-01-13 17:00:00,Delhi,Biryani,4,1171
22444,2026-05-10 09:51:00,Delhi,North Indian,5,247
22445,2026-01-31 21:47:00,Hyderabad,Italian,3,1065
22446,2026-04-22 23:05:00,Mumbai,Chinese,3,955
22447,2026-07-07 18:30:00,Delhi,South Indian,5,588
22448,2026-02-02 19:13:00,Bangalore,Indian,1,1239
22449,2026-01-30 10:57:00,Bangalore,Italian,1,899
22450,2026-03-29 22:14:00,Bangalore,Fast Food,5,525
22451,2026-07-12 21:04:00,Pune,Desserts,1,553
22452,2026-06-21 12:56:00,Mumbai,Biryani,2,1486
22453,2026-06-24 08:37:00,Mumbai,South Indian,1,1382
22454,2026-01-03 12:37:00,Pune,Indian,5,1341
22455,2026-03-16 11:10:00,Pune,Biryani,4,221
22456,2026-04-06 20:32:00,Bangalore,North Indian,3,323
22457,2026-06-08 13:48:00,Pune,Biryani,2,171
22458,2026-06-05 18:40:00,Hyderabad,Biryani,6,1398
22459,2026-04-28 14:52:00,Mumbai,Fast Food,1,1210
22460,2026-05-12 23:32:00,Bangalore,North Indian,5,231
22461,2026-07-06 20:21:00,Delhi,North Indian,2,1319
22462,2026-02-05 20:35:00,Delhi,Biryani,6,449
22463,2026-01-16 13:07:00,Pune,Fast Food,2,1138
22464,2026-02-16 18:16:00,Pune,Italian,3,880
22465,2026-04-17 18:50:00,Pune,Biryani,6,1304
22466,2026-01-15 09:26:00,Bangalore,Chinese,1,585
22467,2026-03-03 18:16:00,Hyderabad,South Indian,2,168
22468,2026-04-23 22:17:00,Mumbai,Biryani,2,344
22469,2026-04-13 05:11:00,Hyderabad,Chinese,2,836
22470,2026-07-16 19:30:00,Delhi,Chinese,6,523
22471,2026-06-10 20:11:00,Mumbai,Desserts,4,160
22472,2026-01-31 21:25:00,Kolkata,South Indian,6,366
22473,2026-01-09 11:00:00,Kolkata,Chinese,3,1413
22474,2026-02-27 08:38:00,Mumbai,North Indian,2,283
22475,2026-06-29 20:49:00,Hyderabad,North Indian,5,288
22476,2026-02-06 10:34:00,Pune,Fast Food,3,1033
22477,2026-07-15 21:30:00,Pune,Chinese,4,683
22478,2026-06-07 11:57:00,Hyderabad,Biryani,4,524
22479,2026-04-01 13:47:00,Kolkata,Fast Food,6,1357
22480,2026-04-22 09:14:00,Mumbai,Fast Food,6,720
22481,2026-07-17 10:19:00,Kolkata,South Indian,3,491
22482,2026-01-16 13:44:00,Kolkata,Indian,4,980
22483,2026-07-02 21:23:00,Mumbai,North Indian,6,556
22484,2026-06-20 12:11:00,Hyderabad,Italian,5,1457
22485,2026-01-01 20:29:00,Hyderabad,North Indian,3,413
22486,2026-02-28 19:33:00,Kolkata,Biryani,5,1000
22487,2026-03-01 20:17:00,Bangalore,South Indian,1,679
22488,2026-07-14 15:33:00,Bangalore,Italian,2,818
22489,2026-03-14 09:08:00,Bangalore,Biryani,6,1387
22490,2026-02-09 19:19:00,Delhi,Chinese,6,1208
22491,2026-04-22 20:07:00,Pune,Fast Food,1,1093
22492,2026-04-21 18:15:00,Kolkata,Biryani,6,151
22493,2026-01-16 21:58:00,Kolkata,Italian,4,421
22494,2026-03-23 19:08:00,Hyderabad,Chinese,5,790
22495,2026-06-18 17:07:00,Pune,South Indian,4,717
22496,2026-06-16 19:47:00,Bangalore,Chinese,4,1142
22497,2026-03-31 20:52:00,Hyderabad,Fast Food,6,709
22498,2026-07-05 20:48:00,Bangalore,Chinese,6,1351
22499,2026-06-30 12:32:00,Delhi,Biryani,6,447
22500,2026-07-18 21:24:00,Kolkata,Desserts,4,239
22501,2026-06-05 23:39:00,Kolkata,Desserts,4,827
22502,2026-04-03 14:42:00,Bangalore,North Indian,2,572
22503,2026-04-20 19:14:00,Pune,Chinese,5,791
22504,2026-05-01 22:45:00,Delhi,Chinese,4,1201
22505,2026-06-24 03:33:00,Delhi,South Indian,5,599
22506,2026-04-15 16:27:00,Delhi,Fast Food,4,167
22507,2026-07-01 21:37:00,Kolkata,Italian,2,1356
22508,2026-03-30 12:20:00,Kolkata,Indian,5,512
22509,2026-01-05 16:01:00,Kolkata,Fast Food,4,792
22510,2026-06-14 12:33:00,Bangalore,Chinese,2,1001
22511,2026-07-20 18:20:00,Hyderabad,Chinese,3,1010
22512,2026-05-12 20:52:00,Bangalore,Fast Food,5,1067
22513,2026-06-02 18:13:00,Pune,Biryani,6,1346
22514,2026-03-22 20:59:00,Delhi,Fast Food,4,1220
22515,2026-02-22 12:19:00,Pune,Desserts,2,507
22516,2026-02-23 11:05:00,Bangalore,Chinese,3,639
22517,2026-06-01 09:29:00,Hyderabad,Desserts,4,692
22518,2026-06-29 18:37:00,Delhi,Indian,5,420
22519,2026-06-23 11:06:00,Mumbai,South Indian,4,607
22520,2026-04-16 11:51:00,Bangalore,Indian,6,904
22521,2026-05-23 22:54:00,Delhi,Indian,4,298
22522,2026-02-07 19:12:00,Hyderabad,Biryani,3,403
22523,2026-03-26 10:56:00,Delhi,Indian,5,252
22524,2026-04-07 10:49:00,Kolkata,Chinese,2,152
22525,2026-07-10 17:25:00,Delhi,Chinese,4,825
22526,2026-04-28 10:26:00,Delhi,South Indian,2,276
22527,2026-06-22 14:51:00,Pune,South Indian,4,506
22528,2026-03-10 07:56:00,Pune,Chinese,2,261
22529,2026-01-04 13:03:00,Kolkata,Indian,2,579
22530,2026-03-19 17:37:00,Mumbai,North Indian,6,405
22531,2026-05-20 20:40:00,Mumbai,Fast Food,2,228
22532,2026-01-19 21:22:00,Kolkata,Desserts,1,696
22533,2026-05-20 14:13:00,Kolkata,Chinese,5,290
22534,2026-02-06 14:13:00,Kolkata,Chinese,3,614
22535,2026-01-07 07:47:00,Bangalore,North Indian,6,1473
22536,2026-02-13 13:16:00,Hyderabad,Fast Food,3,984
22537,2026-02-16 11:35:00,Hyderabad,Chinese,3,307
22538,2026-01-12 22:50:00,Mumbai,Fast Food,2,447
22539,2026-03-31 23:08:00,Mumbai,Chinese,3,1455
22540,2026-04-08 11:59:00,Kolkata,North Indian,5,1188
22541,2026-02-09 19:02:00,Hyderabad,Chinese,4,369
22542,2026-05-15 15:49:00,Pune,North Indian,6,822
22543,2026-01-30 17:24:00,Pune,Indian,1,1343
22544,2026-03-20 16:51:00,Hyderabad,Desserts,3,547
22545,2026-04-19 08:59:00,Kolkata,North Indian,1,237
22546,2026-01-04 21:27:00,Pune,North Indian,1,700
22547,2026-06-02 12:07:00,Hyderabad,South Indian,2,784
22548,2026-01-18 20:03:00,Kolkata,Chinese,4,454
22549,2026-01-17 20:18:00,Mumbai,South Indian,3,1097
22550,2026-05-06 18:17:00,Pune,Indian,6,599
22551,2026-06-04 01:38:00,Pune,Indian,6,1316
22552,2026-02-27 11:11:00,Kolkata,South Indian,4,389
22553,2026-01-18 14:52:00,Bangalore,Fast Food,3,1020
22554,2026-02-18 22:53:00,Mumbai,South Indian,3,607
22555,2026-02-24 21:00:00,Pune,Biryani,6,820
22556,2026-04-17 16:32:00,Pune,North Indian,1,727
22557,2026-01-25 14:59:00,Hyderabad,North Indian,1,1406
22558,2026-04-15 18:25:00,Pune,Indian,1,1175
22559,2026-07-03 11:18:00,Hyderabad,Biryani,4,453
22560,2026-07-11 19:25:00,Delhi,Italian,3,1469
22561,2026-06-05 07:45:00,Delhi,North Indian,6,372
22562,2026-04-24 12:19:00,Delhi,Biryani,6,800
22563,2026-05-08 16:19:00,Kolkata,Biryani,5,222
22564,2026-02-14 18:13:00,Bangalore,Fast Food,2,1365
22565,2026-07-13 23:01:00,Bangalore,Biryani,1,458
22566,2026-02-12 18:34:00,Hyderabad,North Indian,4,264
22567,2026-05-29 10:16:00,Mumbai,Indian,2,1400
22568,2026-03-20 08:13:00,Mumbai,Biryani,1,985
22569,2026-02-22 17:08:00,Bangalore,Indian,5,353
22570,2026-01-01 23:50:00,Kolkata,Biryani,2,932
22571,2026-05-07 08:46:00,Bangalore,Chinese,6,1176
22572,2026-06-09 19:49:00,Pune,Desserts,3,201
22573,2026-04-30 10:38:00,Kolkata,North Indian,2,1375
22574,2026-07-20 05:34:00,Pune,Indian,6,395
22575,2026-07-11 11:51:00,Kolkata,South Indian,6,200
22576,2026-04-02 18:28:00,Hyderabad,Indian,5,1337
22577,2026-07-05 10:54:00,Bangalore,South Indian,6,701
22578,2026-02-16 22:11:00,Hyderabad,Biryani,3,1187
22579,2026-05-14 17:44:00,Hyderabad,South Indian,2,1135
22580,2026-02-25 09:54:00,Mumbai,North Indian,6,938
22581,2026-05-07 17:11:00,Mumbai,Italian,3,1495
22582,2026-07-20 07:36:00,Bangalore,Fast Food,4,478
22583,2026-02-25 19:01:00,Delhi,Indian,6,665
22584,2026-05-23 18:37:00,Kolkata,Biryani,3,643
22585,2026-03-10 12:39:00,Pune,Chinese,4,963
22586,2026-03-03 21:23:00,Mumbai,Biryani,4,352
22587,2026-04-11 15:57:00,Hyderabad,Indian,6,1200
22588,2026-01-25 20:58:00,Delhi,Fast Food,5,1015
22589,2026-06-12 13:43:00,Hyderabad,Fast Food,1,764
22590,2026-06-07 05:29:00,Mumbai,Indian,6,685
22591,2026-03-27 09:51:00,Hyderabad,Biryani,1,1378
22592,2026-02-23 14:36:00,Hyderabad,Chinese,2,184
22593,2026-03-21 20:13:00,Bangalore,Fast Food,4,1109
22594,2026-06-17 11:31:00,Bangalore,North Indian,3,1118
22595,2026-07-13 20:07:00,Delhi,Biryani,4,1412
22596,2026-05-16 13:15:00,Bangalore,Biryani,5,1357
22597,2026-07-13 14:37:00,Mumbai,Fast Food,1,1283
22598,2026-01-25 18:58:00,Mumbai,Biryani,1,744
22599,2026-04-24 19:04:00,Delhi,Fast Food,3,1413
22600,2026-07-09 13:18:00,Mumbai,South Indian,5,613
22601,2026-05-25 12:47:00,Pune,Chinese,3,778
22602,2026-01-02 21:03:00,Delhi,Italian,6,1395
22603,2026-03-03 19:22:00,Mumbai,Indian,4,751
22604,2026-05-27 22:53:00,Hyderabad,Desserts,1,1268
22605,2026-05-03 13:24:00,Mumbai,Fast Food,2,1285
22606,2026-02-05 20:12:00,Hyderabad,North Indian,2,1464
22607,2026-07-14 09:16:00,Mumbai,Indian,2,622
22608,2026-05-02 18:27:00,Kolkata,Fast Food,5,686
22609,2026-06-13 23:39:00,Delhi,Biryani,6,855
22610,2026-02-07 08:38:00,Bangalore,Biryani,2,631
22611,2026-07-10 13:13:00,Delhi,South Indian,2,824
22612,2026-07-16 20:15:00,Hyderabad,Fast Food,4,631
22613,2026-06-23 09:16:00,Hyderabad,North Indian,3,1417
22614,2026-04-22 11:35:00,Bangalore,Indian,3,648
22615,2026-01-20 08:29:00,Bangalore,North Indian,6,1105
22616,2026-07-09 16:17:00,Hyderabad,Indian,5,426
22617,2026-06-15 18:31:00,Delhi,Biryani,5,1252
22618,2026-03-30 17:04:00,Pune,South Indian,5,232
22619,2026-04-16 20:19:00,Delhi,Fast Food,2,1191
22620,2026-07-02 11:20:00,Kolkata,Indian,3,212
22621,2026-03-26 19:49:00,Mumbai,North Indian,2,1011
22622,2026-01-07 20:53:00,Delhi,Desserts,6,699
22623,2026-02-21 19:18:00,Mumbai,Desserts,3,408
22624,2026-01-02 20:26:00,Bangalore,Fast Food,3,238
22625,2026-05-01 21:52:00,Hyderabad,Biryani,5,827
22626,2026-06-19 17:27:00,Hyderabad,Fast Food,1,1026
22627,2026-06-15 21:33:00,Pune,South Indian,2,832
22628,2026-05-04 10:30:00,Mumbai,Chinese,1,1421
22629,2026-06-22 16:56:00,Kolkata,Fast Food,2,717
22630,2026-03-26 06:05:00,Kolkata,Desserts,2,1461
22631,2026-02-05 20:41:00,Mumbai,Indian,5,1492
22632,2026-03-04 17:07:00,Delhi,Biryani,1,891
22633,2026-04-09 21:54:00,Mumbai,Fast Food,5,344
22634,2026-06-15 21:00:00,Pune,Biryani,6,500
22635,2026-05-04 20:49:00,Pune,Indian,5,1479
22636,2026-02-03 10:05:00,Delhi,North Indian,5,1371
22637,2026-05-12 18:55:00,Hyderabad,Desserts,4,752
22638,2026-03-23 13:47:00,Hyderabad,Indian,1,510
22639,2026-02-08 20:58:00,Bangalore,Chinese,6,1231
22640,2026-04-14 19:56:00,Delhi,Fast Food,1,735
22641,2026-06-12 14:08:00,Delhi,Biryani,2,671
22642,2026-05-28 22:55:00,Mumbai,South Indian,3,261
22643,2026-05-20 19:11:00,Kolkata,North Indian,2,804
22644,2026-01-24 17:34:00,Kolkata,Biryani,5,787
22645,2026-01-20 12:39:00,Delhi,Desserts,4,660
22646,2026-01-15 10:42:00,Kolkata,Desserts,5,1423
22647,2026-03-28 14:57:00,Delhi,Biryani,3,1459
22648,2026-07-16 23:24:00,Pune,Italian,5,448
22649,2026-04-21 12:22:00,Delhi,North Indian,3,1304
22650,2026-03-13 17:37:00,Delhi,Desserts,6,954
22651,2026-06-24 20:14:00,Hyderabad,Fast Food,3,1491
22652,2026-01-24 20:43:00,Delhi,Chinese,1,989
22653,2026-05-22 12:24:00,Mumbai,Chinese,5,187
22654,2026-03-19 17:50:00,Delhi,North Indian,2,812
22655,2026-03-13 11:34:00,Hyderabad,Fast Food,5,289
22656,2026-06-11 12:28:00,Delhi,Indian,2,208
22657,2026-04-20 06:34:00,Kolkata,Biryani,5,1469
22658,2026-06-16 11:40:00,Delhi,Biryani,5,1040
22659,2026-06-06 10:58:00,Delhi,Italian,2,1116
22660,2026-03-29 19:14:00,Pune,Biryani,3,1429
22661,2026-05-18 21:22:00,Delhi,Biryani,3,1364
22662,2026-01-13 11:00:00,Kolkata,Fast Food,4,509
22663,2026-05-26 17:54:00,Delhi,Fast Food,2,1178
22664,2026-01-30 18:15:00,Delhi,Biryani,6,888
22665,2026-05-12 12:24:00,Pune,Biryani,1,828
22666,2026-03-08 06:03:00,Hyderabad,South Indian,3,475
22667,2026-06-29 12:30:00,Mumbai,Fast Food,4,1499
22668,2026-02-22 20:58:00,Bangalore,Indian,4,1158
22669,2026-01-20 19:59:00,Bangalore,North Indian,6,989
22670,2026-06-13 19:04:00,Mumbai,South Indian,1,769
22671,2026-05-01 12:25:00,Kolkata,North Indian,2,329
22672,2026-04-03 19:59:00,Delhi,Italian,2,860
22673,2026-06-24 16:16:00,Bangalore,North Indian,2,1395
22674,2026-04-29 11:44:00,Kolkata,North Indian,3,894
22675,2026-05-16 11:05:00,Mumbai,Fast Food,4,367
22676,2026-03-06 19:00:00,Delhi,Indian,6,225
22677,2026-02-28 21:26:00,Bangalore,South Indian,2,211
22678,2026-06-08 17:55:00,Hyderabad,Indian,2,1041
22679,2026-04-15 23:16:00,Bangalore,Chinese,1,758
22680,2026-05-24 19:29:00,Pune,Fast Food,2,869
22681,2026-01-19 21:57:00,Hyderabad,North Indian,5,1308
22682,2026-07-13 10:11:00,Delhi,Italian,1,425
22683,2026-05-17 21:00:00,Bangalore,Indian,2,567
22684,2026-01-11 19:52:00,Delhi,Fast Food,6,212
22685,2026-02-09 16:12:00,Kolkata,Chinese,5,1374
22686,2026-01-02 10:08:00,Hyderabad,Fast Food,2,1311
22687,2026-06-14 21:07:00,Delhi,Chinese,3,553
22688,2026-06-06 18:40:00,Mumbai,Fast Food,6,505
22689,2026-03-21 20:36:00,Delhi,Biryani,4,642
22690,2026-03-11 21:32:00,Hyderabad,Fast Food,2,1156
22691,2026-06-09 21:30:00,Pune,Indian,6,351
22692,2026-01-13 19:38:00,Hyderabad,Fast Food,2,327
22693,2026-03-02 15:40:00,Pune,Fast Food,3,231
22694,2026-06-08 20:00:00,Mumbai,South Indian,6,952
22695,2026-05-21 20:35:00,Pune,Italian,2,1406
22696,2026-01-07 00:45:00,Delhi,Fast Food,5,873
22697,2026-01-17 18:28:00,Hyderabad,Chinese,6,489
22698,2026-04-12 10:20:00,Hyderabad,South Indian,3,1140
22699,2026-03-20 16:51:00,Pune,Chinese,6,987
22700,2026-05-29 20:39:00,Pune,Biryani,6,1090
22701,2026-04-07 12:41:00,Bangalore,Chinese,1,1283
22702,2026-07-10 14:08:00,Hyderabad,Fast Food,3,1276
22703,2026-06-14 20:54:00,Bangalore,Indian,3,1005
22704,2026-05-11 17:01:00,Pune,Chinese,3,864
22705,2026-05-29 19:03:00,Bangalore,South Indian,6,1387
22706,2026-04-27 06:10:00,Pune,Indian,4,703
22707,2026-04-23 20:43:00,Hyderabad,North Indian,4,833
22708,2026-04-09 12:55:00,Mumbai,Indian,2,1113
22709,2026-05-10 19:56:00,Bangalore,Chinese,3,1088
22710,2026-02-01 14:03:00,Bangalore,Chinese,6,847
22711,2026-07-02 19:33:00,Hyderabad,North Indian,1,1321
22712,2026-07-03 11:24:00,Bangalore,North Indian,3,822
22713,2026-01-26 03:59:00,Hyderabad,Indian,4,1432
22714,2026-04-09 09:40:00,Kolkata,Biryani,5,1374
22715,2026-03-29 20:44:00,Pune,Desserts,3,792
22716,2026-05-12 15:46:00,Kolkata,Chinese,3,1411
22717,2026-06-26 21:22:00,Bangalore,Indian,1,1077
22718,2026-02-20 19:44:00,Kolkata,Chinese,5,206
22719,2026-03-24 13:23:00,Delhi,Chinese,2,157
22720,2026-05-02 17:27:00,Pune,Indian,5,270
22721,2026-03-18 22:05:00,Pune,North Indian,3,256
22722,2026-07-03 09:14:00,Bangalore,North Indian,4,379
22723,2026-06-10 13:11:00,Pune,Biryani,1,939
22724,2026-05-30 22:32:00,Hyderabad,Biryani,5,448
22725,2026-01-12 19:55:00,Delhi,Fast Food,4,370
22726,2026-01-26 16:24:00,Kolkata,South Indian,4,1290
22727,2026-03-03 20:10:00,Kolkata,Desserts,1,949
22728,2026-04-12 12:29:00,Bangalore,Chinese,3,1474
22729,2026-07-05 16:49:00,Pune,Desserts,5,428
22730,2026-07-06 22:40:00,Kolkata,Desserts,1,877
22731,2026-03-17 16:27:00,Mumbai,Chinese,4,1148
22732,2026-03-06 18:47:00,Mumbai,North Indian,5,698
22733,2026-01-01 21:44:00,Pune,Chinese,6,400
22734,2026-06-17 14:00:00,Bangalore,Biryani,4,1178
22735,2026-01-10 17:00:00,Delhi,Chinese,4,1350
22736,2026-07-16 09:35:00,Hyderabad,Chinese,2,191
22737,2026-07-15 18:01:00,Mumbai,Biryani,1,773
22738,2026-04-22 13:15:00,Bangalore,North Indian,3,536
22739,2026-01-21 10:23:00,Delhi,South Indian,6,1014
22740,2026-06-08 18:33:00,Hyderabad,Indian,6,257
22741,2026-04-11 20:19:00,Kolkata,Indian,5,1429
22742,2026-02-25 15:17:00,Mumbai,Biryani,4,287
22743,2026-05-19 09:46:00,Bangalore,Biryani,3,737
22744,2026-02-21 11:50:00,Pune,Chinese,4,1199
22745,2026-02-26 20:24:00,Hyderabad,North Indian,2,371
22746,2026-01-17 19:58:00,Pune,Biryani,6,669
22747,2026-05-01 17:57:00,Bangalore,Indian,5,408
22748,2026-02-23 18:51:00,Delhi,Biryani,4,313
22749,2026-07-15 09:59:00,Pune,Desserts,5,884
22750,2026-07-07 18:16:00,Bangalore,South Indian,6,378
22751,2026-02-08 20:41:00,Mumbai,North Indian,1,768
22752,2026-04-07 08:55:00,Delhi,Biryani,2,464
22753,2026-05-10 20:04:00,Mumbai,Biryani,4,461
22754,2026-02-28 02:03:00,Mumbai,Chinese,5,1432
22755,2026-03-19 13:23:00,Kolkata,Biryani,5,887
22756,2026-02-07 10:05:00,Mumbai,Biryani,4,724
22757,2026-07-19 12:42:00,Hyderabad,South Indian,3,1025
22758,2026-01-31 18:28:00,Delhi,Indian,2,491
22759,2026-03-24 02:56:00,Pune,South Indian,2,932
22760,2026-06-19 20:19:00,Kolkata,Fast Food,1,1308
22761,2026-03-01 03:56:00,Bangalore,South Indian,1,434
22762,2026-01-26 11:00:00,Bangalore,North Indian,3,762
22763,2026-06-29 20:23:00,Kolkata,Fast Food,3,407
22764,2026-02-12 13:20:00,Delhi,Desserts,1,190
22765,2026-01-12 10:04:00,Kolkata,Fast Food,3,300
22766,2026-04-15 09:41:00,Bangalore,Indian,1,1454
22767,2026-02-11 10:41:00,Bangalore,Fast Food,4,761
22768,2026-01-23 10:46:00,Delhi,South Indian,6,1309
22769,2026-01-27 20:44:00,Pune,Indian,1,1451
22770,2026-03-02 19:21:00,Delhi,Indian,3,1299
22771,2026-01-26 19:16:00,Mumbai,South Indian,1,1178
22772,2026-05-28 12:31:00,Delhi,South Indian,6,971
22773,2026-06-30 17:50:00,Pune,Fast Food,4,599
22774,2026-01-08 16:59:00,Mumbai,Indian,4,1353
22775,2026-03-09 20:40:00,Mumbai,South Indian,5,1030
22776,2026-01-11 19:40:00,Bangalore,Indian,3,758
22777,2026-03-29 11:54:00,Bangalore,Fast Food,2,904
22778,2026-07-05 22:30:00,Mumbai,Indian,5,583
22779,2026-07-10 12:07:00,Delhi,Indian,2,752
22780,2026-02-20 23:30:00,Bangalore,Biryani,2,596
22781,2026-02-02 21:00:00,Mumbai,Chinese,5,1338
22782,2026-04-15 19:33:00,Bangalore,Indian,6,748
22783,2026-04-28 11:50:00,Bangalore,South Indian,4,547
22784,2026-02-23 17:44:00,Mumbai,Biryani,5,1298
22785,2026-06-06 02:35:00,Delhi,South Indian,6,827
22786,2026-02-20 23:03:00,Hyderabad,South Indian,5,1302
22787,2026-03-23 10:28:00,Hyderabad,Fast Food,6,590
22788,2026-04-13 21:10:00,Delhi,Indian,6,808
22789,2026-03-31 20:14:00,Hyderabad,South Indian,4,567
